UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,11,2018,46,3993590,1969844,2023746,1515303,1511602,253317,288550,25896,24958,137068,156503,5013,4876,33247,37257,1543417,1543012,263974,301785,39687,40142,150317,171149,8723,8817,1585276,1642335,1170241,1171421,238372,271069,13778,14367,133509,152806,3714,3620,25662,29052,1191694,1195605,245909,280679,23690,25493,144990,165525,6701,6872,384568,381411,345062,340181,14945,17481,12118,10591,3559,3697,1299,1256,7585,8205,351723,347407,18065,21106,15997,14649,5327,5624,2022,1945
C,11,2018,47,4195868,2070689,2125179,1613956,1608517,260295,298074,25774,25593,132008,150458,5037,4810,33619,37727,1642371,1640351,270978,311302,40006,41420,145193,164885,8869,8903,1693653,1750356,1275515,1274307,245614,281019,14253,14972,128432,146876,3697,3617,26142,29565,1297379,1298995,253200,290603,24645,26801,139863,159371,6847,6979,377036,374823,338441,334210,14681,17055,11521,10621,3576,3582,1340,1193,7477,8162,344992,341356,17778,20699,15361,14619,5330,5514,2022,1924
C,11,2018,48,4350473,2151097,2199376,1683333,1674129,269119,304523,26610,25718,132995,152043,5030,5049,34010,37914,1712077,1705891,279938,317709,41296,41973,145937,166499,9005,9311,1771253,1828267,1342416,1343292,254263,287526,14805,15306,129462,148399,3739,3808,26568,29936,1364615,1368108,262047,297259,25637,27582,140636,160855,7010,7336,379844,371109,340917,330837,14856,16997,11805,10412,3533,3644,1291,1241,7442,7978,347462,337783,17891,20450,15659,14391,5301,5644,1995,1975
C,11,2018,49,4192493,2074632,2117861,1632197,1621912,254124,287176,25250,24630,126200,144382,4975,4896,31886,34865,1659225,1651140,263875,298870,39345,40070,138344,157570,8719,8807,1710726,1762843,1305398,1304722,240011,271299,14152,14766,122828,140890,3750,3736,24587,27430,1326004,1327503,246750,279779,24478,26441,133295,152248,6813,6960,363906,355018,326799,317190,14113,15877,11098,9864,3372,3492,1225,1160,7299,7435,333221,323637,17125,19091,14867,13629,5049,5322,1906,1847
C,11,2018,50,4018985,1985007,2033978,1559611,1555940,246041,278189,24510,23637,120827,139028,4434,4617,29584,32567,1584503,1583040,254958,289030,37917,38344,132009,151148,7907,8426,1641445,1698108,1251264,1255857,232393,262906,13778,14376,117793,135839,3295,3479,22922,25651,1270319,1276928,238569,270739,23749,25595,127458,146380,6159,6654,343562,335870,308347,300083,13648,15283,10732,9261,3034,3189,1139,1138,6662,6916,314184,306112,16389,18291,14168,12749,4551,4768,1748,1772
C,11,2018,51,4005679,1973670,2032009,1561090,1565177,245220,279464,23585,23567,110903,127864,4550,4503,28322,31434,1584912,1591313,253626,290088,36779,38141,121402,139112,7847,8208,1642828,1705829,1263765,1273542,232097,264513,13607,14713,107951,124878,3414,3432,21994,24751,1282020,1293880,237886,272175,23480,25910,117028,134538,6188,6533,330842,326180,297325,291635,13123,14951,9978,8854,2952,2986,1136,1071,6328,6683,302892,297433,15740,17913,13299,12231,4374,4574,1659,1675
C,11,2018,52,4028399,1981470,2046929,1567540,1579889,249238,283870,23472,23519,108986,124385,4486,4545,27748,30721,1590587,1605334,257594,294130,36686,38100,119063,135277,7892,8168,1658609,1728711,1277284,1295324,236324,269397,13764,14926,106149,121390,3402,3499,21686,24175,1295027,1315116,242084,276784,23862,26149,114815,130741,6273,6518,322861,318218,290256,284565,12914,14473,9708,8593,2837,2995,1084,1046,6062,6546,295560,290218,15510,17346,12824,11951,4248,4536,1619,1650
C,11,2018,53,4226763,2079006,2147757,1648827,1662208,261272,297095,24647,24619,111312,127580,4616,4588,28332,31667,1672455,1688422,269557,307410,38432,39881,121476,138713,8050,8353,1753574,1828206,1356454,1376749,248120,282321,14820,15893,108458,124539,3569,3586,22153,25118,1374667,1397269,253868,289794,25304,27828,117252,134139,6447,6742,325432,319551,292373,285459,13152,14774,9827,8726,2854,3041,1047,1002,6179,6549,297788,291153,15689,17616,13128,12053,4224,4574,1603,1611
C,11,2018,54,4399466,2155100,2244366,1720936,1750513,264939,303326,24774,25222,111373,128813,4503,4648,28575,31844,1744686,1776810,273003,313347,39076,41242,121551,139799,8003,8392,1841257,1929370,1438838,1468733,252348,288895,15280,16606,108629,125962,3503,3659,22659,25515,1457437,1489534,258006,296175,26408,29402,117468,135483,6435,6835,313843,314996,282098,281780,12591,14431,9494,8616,2744,2851,1000,989,5916,6329,287249,287276,14997,17172,12668,11840,4083,4316,1568,1557
C,11,2018,55,4376617,2136069,2240548,1710165,1754270,257730,295863,24183,24576,111611,129692,4242,4541,28138,31606,1733600,1780321,265521,305685,38487,40530,121553,140481,7603,8324,1839454,1938795,1443792,1484672,245640,282107,15273,16245,108970,126866,3295,3581,22484,25324,1462317,1505268,251135,289271,26524,29012,117654,136171,6144,6761,296615,301753,266373,269598,12090,13756,8910,8331,2641,2826,947,960,5654,6282,271283,275053,14386,16414,11963,11518,3899,4310,1459,1563
C,11,2018,56,4369649,2129123,2240526,1713334,1765118,254202,293386,23503,24368,106196,122096,4316,4502,27572,31056,1736376,1790590,261638,303080,37428,40437,115987,132571,7725,8177,1844788,1950532,1457561,1505791,242825,280517,14971,16260,103693,119386,3424,3581,22314,24997,1476017,1526057,248078,287570,26125,29197,112282,128445,6348,6642,284335,289994,255773,259327,11377,12869,8532,8108,2503,2710,892,921,5258,6059,260359,264533,13560,15510,11303,11240,3705,4126,1377,1535
C,11,2018,57,4371094,2123853,2247241,1724395,1783704,248397,289838,22938,24274,96798,114813,4091,4190,27234,30422,1747080,1808630,255650,299242,37043,40354,106422,124898,7379,7811,1855880,1971707,1483456,1537203,237650,277545,14940,16727,94473,112236,3290,3349,22071,24647,1501625,1557164,242841,284452,26272,29816,102884,120969,6090,6385,267973,275534,240939,246501,10747,12293,7998,7547,2325,2577,801,841,5163,5775,245455,251466,12809,14790,10771,10538,3538,3929,1289,1426
C,11,2018,58,4450605,2161019,2289586,1747415,1810768,256360,297508,23124,24537,102628,122388,4195,4276,27297,30109,1770274,1835395,263563,306701,37344,40463,112132,132426,7427,7830,1891664,2012280,1505177,1562230,245666,285272,14995,17036,100225,119752,3366,3461,22235,24529,1523606,1582052,250847,292092,26474,30042,108602,128465,6083,6486,269355,277306,242238,248538,10694,12236,8129,7501,2403,2636,829,815,5062,5580,246668,253343,12716,14609,10870,10421,3530,3961,1344,1344
C,11,2018,59,4348326,2108658,2239668,1713506,1779576,246583,288520,22053,23241,96578,115557,3945,3955,25993,28819,1735196,1803264,253244,297217,35697,38835,105807,124912,7023,7252,1860625,1982282,1490420,1549210,236646,276939,14644,16193,94379,113138,3192,3223,21344,23579,1508100,1568359,241454,283409,25765,29024,102514,121298,5797,6022,248033,257386,223086,230366,9937,11581,7409,7048,2199,2419,753,732,4649,5240,227096,234905,11790,13808,9932,9811,3293,3614,1226,1230
C,11,2018,60,4221558,2036706,2184852,1659321,1741106,234090,275928,20214,22142,94939,114556,3651,3811,24491,27309,1679656,1763433,240476,284110,33385,37088,103357,123429,6453,6862,1810182,1944041,1456029,1525358,224599,265056,13599,15653,92894,112350,2952,3120,20109,22504,1472569,1543581,229199,271184,24421,28051,100319,120077,5329,5744,226524,240811,203292,215748,9491,10872,6615,6489,2045,2206,699,691,4382,4805,207087,219852,11277,12926,8964,9037,3038,3352,1124,1118
C,11,2018,61,4216427,2026707,2189720,1656377,1751927,229188,273408,20253,21737,93257,112309,3503,3649,24129,26690,1676395,1773815,235493,281357,33369,36812,101429,120550,6306,6663,1807449,1954149,1459359,1540496,220263,262903,13614,15514,91353,110311,2874,2948,19986,21977,1475779,1558318,224900,268828,24465,28084,98645,117471,5276,5511,219258,235571,197018,211431,8925,10505,6639,6223,1904,1998,629,701,4143,4713,200616,215497,10593,12529,8904,8728,2784,3079,1030,1152
C,11,2018,62,4080101,1952379,2127722,1598778,1700994,218204,265327,19037,20938,90296,111091,3313,3469,22751,25903,1617738,1722267,224097,273014,31528,35674,97864,119071,5924,6374,1746820,1903630,1414239,1500177,209695,255238,12878,15003,88464,108969,2699,2899,18845,21344,1429805,1517510,213964,260936,23235,27334,95190,115908,4946,5378,205559,224092,184539,200817,8509,10089,6159,5935,1832,2122,614,570,3906,4559,187933,204757,10133,12078,8293,8340,2674,3163,978,996
C,11,2018,63,3987299,1902748,2084551,1562857,1672443,207573,253672,18288,19918,89070,110673,3135,3431,21825,24414,1580952,1692328,213177,260995,30355,33722,96315,118252,5656,6180,1705152,1866879,1385062,1476704,199444,244172,12515,14372,87329,108719,2607,2814,18195,20098,1400001,1492847,203519,249597,22614,25910,93797,115341,4787,5171,197596,217672,177795,195739,8129,9500,5773,5546,1741,1954,528,617,3630,4316,180951,199481,9658,11398,7741,7812,2518,2911,869,1009
C,11,2018,64,3883934,1844286,2039648,1522203,1643708,196506,244139,17058,18907,85227,106438,2922,3250,20370,23206,1539135,1662617,201701,250960,28525,32209,91891,113471,5202,5916,1661554,1835023,1357282,1459126,189028,235447,11965,13908,83698,104598,2427,2679,17154,19265,1371411,1474601,192877,240542,21707,25127,89638,110793,4420,4991,182732,204625,164921,184582,7478,8692,5093,4999,1529,1840,495,571,3216,3941,167724,188016,8824,10418,6818,7082,2253,2678,782,925
C,11,2018,65,3682236,1739223,1943013,1444867,1576202,178268,226059,15674,17320,78861,98907,2671,2915,18882,21610,1460622,1593869,182912,232314,26514,29839,84900,105482,4787,5383,1573885,1754723,1295745,1406112,171418,218039,11042,12803,77487,97306,2243,2435,15950,18028,1308982,1420660,174819,222739,20278,23408,82898,103106,4096,4598,165338,188290,149122,170090,6850,8020,4632,4517,1374,1601,428,480,2932,3582,151640,173209,8093,9575,6236,6431,2002,2376,691,785
C,11,2018,66,3580611,1686947,1893664,1407924,1540406,167294,216203,14469,16434,77291,97792,2612,2856,17357,19973,1422337,1556778,171627,221926,24433,28237,82822,103676,4624,5153,1533159,1716387,1268947,1380063,161037,208673,10321,12208,75964,96235,2224,2404,14666,16804,1281008,1393676,164242,213055,18838,22316,80915,101393,3976,4379,153788,177277,138977,160343,6257,7530,4148,4226,1327,1557,388,452,2691,3169,141329,163102,7385,8871,5595,5921,1907,2283,648,774
C,11,2018,67,3409591,1600659,1808932,1341837,1475244,157329,206945,13542,15403,69329,90045,2314,2591,16308,18704,1355338,1490581,161339,212365,23210,26681,74352,95285,4202,4701,1456006,1642489,1210583,1324788,151609,199814,9819,11438,68158,88568,1976,2182,13861,15699,1221967,1337474,154631,203953,18099,21124,72659,93159,3636,4017,144653,166443,131254,150456,5720,7131,3723,3965,1171,1477,338,409,2447,3005,133371,153107,6708,8412,5111,5557,1693,2126,566,684
C,11,2018,68,3303098,1546665,1756433,1288116,1424858,154601,201880,13247,14868,72547,94322,2364,2493,15790,18012,1301248,1439464,158545,207197,22560,25506,77387,99685,4180,4583,1407531,1592740,1162134,1276769,148917,194813,9679,11043,71390,92872,1988,2131,13423,15112,1173210,1288889,151868,198844,17679,20164,75719,97536,3610,3922,139134,163693,125982,148089,5684,7067,3568,3825,1157,1450,376,362,2367,2900,128038,150575,6677,8353,4881,5342,1668,2149,570,661
C,11,2018,69,3219742,1506701,1713041,1264934,1400632,142797,189880,12520,13903,69492,89160,2285,2484,14673,16982,1277127,1414492,146334,194814,21345,24136,73911,93913,4006,4430,1377500,1561278,1147687,1262902,137684,183448,9216,10502,68430,87909,1940,2109,12543,14408,1158041,1274538,140367,187250,16859,19407,72357,92084,3442,3819,129201,151763,117247,137730,5113,6432,3304,3401,1062,1251,345,375,2130,2574,119086,139954,5967,7564,4486,4729,1554,1829,564,611
C,11,2018,70,3133603,1463056,1670547,1236748,1376737,133434,179137,11611,13206,65413,82970,2081,2328,13769,16169,1248160,1390071,136837,183691,19898,22999,69519,87500,3649,4138,1343298,1527782,1128027,1247148,128650,173237,8673,10016,64424,81758,1773,1993,11751,13630,1137685,1258265,131246,176702,15843,18492,68072,85708,3161,3564,119758,142765,108721,129589,4784,5900,2938,3190,989,1212,308,335,2018,2539,110475,131806,5591,6989,4055,4507,1447,1792,488,574
C,11,2018,71,3254324,1518842,1735482,1305320,1458800,125409,168562,11506,12629,60751,77245,1973,2067,13883,16179,1316976,1472271,128717,173061,20169,22678,64607,81568,3543,3812,1404698,1597791,1201403,1333367,121132,162984,8615,9693,59849,76105,1690,1770,12009,13872,1211429,1344811,123686,166498,16245,18500,63266,79937,3088,3327,114144,137691,103917,125433,4277,5578,2891,2936,902,1140,283,297,1874,2307,105547,127460,5031,6563,3924,4178,1341,1631,455,485
C,11,2018,72,2637456,1223346,1414110,1045941,1180363,101347,139684,9425,10637,53464,68147,1760,1784,11409,13495,1055557,1191528,104029,143355,16321,18680,56749,72022,3124,3360,1124326,1291450,955760,1068731,97539,134537,6992,8115,52725,67119,1523,1529,9787,11419,963972,1078081,99567,137342,13035,15065,55639,70530,2714,2930,99020,122660,90181,111632,3808,5147,2433,2522,739,1028,237,255,1622,2076,91585,113447,4462,6013,3286,3615,1110,1492,410,430
C,11,2018,73,2323176,1069084,1254092,907970,1040094,92826,129614,8249,9613,48622,61243,1560,1700,9857,11828,916194,1049876,95182,132842,14083,16647,51581,64637,2815,3098,977670,1139773,824524,935764,89407,124975,6106,7251,47899,60339,1339,1456,8395,9988,831465,943945,91166,127411,11160,13312,50520,63321,2443,2685,91414,114319,83446,104330,3419,4639,2143,2362,723,904,221,244,1462,1840,84729,105931,4016,5431,2923,3335,1061,1316,372,413
C,11,2018,74,2261430,1033121,1228309,882705,1025130,86232,122925,7694,8956,45750,58197,1365,1576,9375,11525,890582,1034667,88419,126163,13316,15859,48490,61430,2538,2965,950914,1122157,807594,928114,83070,118775,5794,6791,45158,57324,1189,1352,8109,9801,814358,936148,84745,121260,10763,12816,47608,60161,2236,2600,82207,106152,75111,97016,3162,4150,1900,2165,592,873,176,224,1266,1724,76224,98519,3674,4903,2553,3043,882,1269,302,365
C,11,2018,75,2283731,1037190,1246541,897252,1055500,81369,118464,7079,8559,41554,51615,1265,1348,8671,11055,904601,1064733,83301,121443,12444,15294,43929,54594,2362,2641,961452,1145993,827901,963597,78495,114477,5431,6529,40965,50857,1113,1162,7547,9371,834285,971372,79979,116710,10207,12404,43067,53454,2088,2317,75738,100548,69351,91903,2874,3987,1648,2030,589,758,152,186,1124,1684,70316,93361,3322,4733,2237,2890,862,1140,274,324
C,11,2018,76,2061123,929546,1131577,800378,953291,73760,108865,6439,7712,39960,50646,1077,1291,7932,9772,807016,961418,75601,111520,11337,13692,42190,53294,2004,2383,861113,1038801,737720,868312,71118,105224,4977,5883,39469,49938,929,1089,6900,8355,743476,875209,72544,107252,9328,11135,41457,52279,1746,2063,68433,92776,62658,84979,2642,3641,1462,1829,491,708,148,202,1032,1417,63540,86209,3057,4268,2009,2557,733,1015,258,320
C,11,2018,77,1822647,813221,1009426,699068,848698,64730,98547,5793,6849,35669,45332,985,1112,6976,8888,704928,856097,66306,100924,10035,12286,37707,47786,1821,2101,751321,925856,642361,771978,62382,95345,4468,5309,35219,44686,868,934,6023,7604,647402,778266,63573,97174,8224,10077,37019,46828,1606,1814,61900,83570,56707,76720,2348,3202,1325,1540,450,646,117,178,953,1284,57526,77831,2733,3750,1811,2209,688,958,215,287
C,11,2018,78,1687868,745137,942731,636968,789021,60570,93959,5284,6497,34864,44015,957,1095,6494,8144,642394,795803,62047,96181,9155,11358,36861,46292,1742,2063,686067,861434,582792,714432,58351,90765,4030,5005,34407,43407,839,904,5648,6921,587494,720137,59485,92455,7445,9230,36199,45421,1543,1760,59070,81297,54176,74589,2219,3194,1254,1492,457,608,118,191,846,1223,54900,75666,2562,3726,1710,2128,662,871,199,303
C,11,2018,79,1553539,682713,870826,585659,731311,54426,85464,4602,5797,31516,39618,774,1048,5736,7588,590511,737609,55750,87482,7980,10327,33230,41776,1470,1968,628887,796109,536299,662715,52341,82525,3513,4452,31124,39060,659,886,4951,6471,540457,668075,53345,84038,6482,8413,32659,40950,1288,1681,53826,74717,49360,68596,2085,2939,1089,1345,392,558,115,162,785,1117,50054,69534,2405,3444,1498,1914,571,826,182,287
C,11,2018,80,1467414,638038,829376,549820,700377,49045,79075,4242,5503,28896,36696,756,940,5279,6785,554273,706041,50241,80896,7402,9499,30488,38651,1363,1729,588753,759111,504517,635862,47230,76301,3275,4246,28523,36194,644,769,4564,5739,508346,640623,48132,77678,6065,7718,29940,37896,1180,1450,49285,70265,45303,64515,1815,2774,967,1257,373,502,112,171,715,1046,45927,65418,2109,3218,1337,1781,548,755,183,279
C,11,2018,81,1335777,572935,762842,493418,643010,44153,73293,3691,4925,26278,34458,661,865,4734,6291,497463,648252,45249,75009,6495,8568,27710,36267,1192,1639,527876,697878,451906,583328,42500,70756,2831,3767,25969,33951,562,718,4108,5358,455401,587756,43329,72067,5318,6955,27251,35543,1031,1403,45059,64964,41512,59682,1653,2537,860,1158,309,507,99,147,626,933,42062,60496,1920,2942,1177,1613,459,724,161,236
C,11,2018,82,1229816,519521,710295,447913,599844,39832,68256,3291,4443,23674,31359,574,748,4237,5645,451489,604537,40786,69816,5735,7745,25013,32973,1083,1391,478208,649973,409798,544258,38257,65927,2553,3399,23405,30933,495,642,3700,4814,412904,548225,38980,67123,4725,6266,24620,32366,952,1216,41313,60322,38115,55586,1575,2329,738,1044,269,426,79,106,537,831,38585,56312,1806,2693,1010,1479,393,607,131,175
C,11,2018,83,1148011,476500,671511,411694,567251,36433,64505,2962,4194,21138,29460,513,682,3760,5419,414849,571744,37284,65928,5126,7346,22305,31056,1004,1302,438461,614464,376551,514695,35043,62332,2277,3194,20877,29040,452,562,3261,4641,379280,518520,35689,63427,4198,5962,21911,30441,890,1104,38039,57047,35143,52556,1390,2173,685,1000,261,420,61,120,499,778,35569,53224,1595,2501,928,1384,394,615,114,198
C,11,2018,84,1028529,420478,608051,363950,515296,31686,57810,2519,3651,18508,25912,487,609,3328,4773,366812,519293,32421,59086,4393,6427,19568,27338,886,1160,387267,557236,333166,468380,30546,55931,1931,2761,18278,25532,420,522,2926,4110,335676,471806,31119,56917,3618,5197,19223,26796,779,1008,33211,50815,30784,46916,1140,1879,588,890,230,380,67,87,402,663,31136,47487,1302,2169,775,1230,345,542,107,152
C,11,2018,85,919932,368227,551705,319381,467546,27056,51791,2189,3213,16359,24283,429,538,2813,4334,321762,471156,27673,52925,3777,5713,17287,25559,771,1082,339759,506416,293005,425678,26057,50092,1683,2465,16170,23965,371,468,2473,3748,295091,428780,26533,50974,3096,4678,17020,25107,679,955,28468,45289,26376,41868,999,1699,506,748,189,318,58,70,340,586,26671,42376,1140,1951,681,1035,267,452,92,127
C,11,2018,86,864373,338199,526174,294394,448026,24332,48125,1913,2986,14633,22510,377,494,2550,4033,296564,451405,24922,49212,3322,5316,15466,23665,703,986,312211,483735,270245,408765,23465,46566,1454,2283,14447,22214,331,431,2269,3476,272170,411660,23941,47436,2721,4338,15206,23225,626,858,25988,42439,24149,39261,867,1559,459,703,186,296,46,63,281,557,24394,39745,981,1776,601,978,260,440,77,128
C,11,2018,87,773517,297219,476298,261533,410140,19385,40287,1580,2539,12235,19464,312,405,2174,3463,263394,413044,19877,41227,2767,4542,12974,20460,584,810,274144,438861,240005,375420,18691,38994,1179,1904,12104,19222,272,349,1893,2972,241619,377892,19079,39719,2219,3665,12765,20097,511,708,23075,37437,21528,34720,694,1293,401,635,131,242,40,56,281,491,21775,35152,798,1508,548,877,209,363,73,102
C,11,2018,88,721989,269827,452162,236664,388326,17994,38508,1442,2346,11487,19269,293,406,1947,3307,238321,391103,18427,39386,2541,4232,12109,20234,544,803,248644,416224,216915,354908,17311,37305,1089,1767,11370,19054,262,345,1697,2845,218361,357281,17647,37975,2055,3430,11925,19910,486,697,21183,35938,19749,33418,683,1203,353,579,117,215,31,61,250,462,19960,33822,780,1411,486,802,184,324,58,106
C,11,2018,89,616355,223885,392470,196903,338072,14452,33277,1199,1925,9419,16047,245,365,1667,2784,198322,340376,14836,34066,2147,3509,9941,16840,455,706,206429,362457,180672,310156,13886,32245,900,1470,9314,15850,216,317,1441,2419,181892,312149,14183,32868,1737,2876,9772,16557,398,622,17456,30013,16231,27916,566,1032,299,455,105,197,29,48,226,365,16430,28227,653,1198,410,633,169,283,57,84
C,11,2018,90,540145,190779,349366,168266,301845,11996,28945,1001,1685,7949,14058,169,295,1398,2538,169441,303962,12309,29645,1803,3146,8397,14776,342,614,176299,323571,154738,277974,11544,28002,751,1268,7879,13893,148,249,1239,2185,155775,279776,11799,28554,1474,2562,8288,14527,301,533,14480,25795,13528,23871,452,943,250,417,70,165,21,46,159,353,13666,24186,510,1091,329,584,109,249,41,81
C,11,2018,91,465481,159465,306016,140461,265025,10023,25041,768,1462,6904,12111,145,238,1164,2139,141445,266815,10288,25603,1411,2737,7279,12699,291,498,147906,284440,129625,245014,9699,24259,593,1106,6837,11975,126,204,1026,1882,130491,246582,9911,24708,1165,2253,7175,12499,256,431,11559,21576,10836,20011,324,782,175,356,67,136,19,34,138,257,10954,20233,377,895,246,484,104,200,35,67
C,11,2018,92,387536,128336,259200,113012,224754,8092,20984,642,1217,5526,10238,105,225,959,1782,113828,226265,8319,21491,1178,2232,5825,10717,226,431,118999,241346,104299,208208,7801,20342,496,929,5473,10113,91,197,839,1557,105010,209521,7977,20750,975,1832,5739,10544,197,384,9337,17854,8713,16546,291,642,146,288,53,125,14,28,120,225,8818,16744,342,741,203,400,86,173,29,47
C,11,2018,93,320816,102006,218810,89534,189545,6411,17609,508,975,4731,8912,83,189,739,1580,90161,190861,6587,18076,919,1870,4971,9338,173,375,94726,204126,82747,175927,6197,17079,379,739,4689,8817,71,167,643,1397,83297,177089,6333,17466,738,1546,4900,9193,148,329,7280,14684,6787,13618,214,530,129,236,42,95,12,22,96,183,6864,13772,254,610,181,324,71,145,25,46
C,11,2018,94,261312,80330,180982,70269,157271,5055,14284,394,832,3944,7225,65,148,603,1222,70779,158285,5208,14646,730,1552,4145,7547,133,284,74679,169350,64999,146464,4883,13870,302,648,3905,7147,59,129,531,1092,65449,147366,5003,14176,604,1299,4084,7436,116,254,5651,11632,5270,10807,172,414,92,184,39,78,6,19,72,130,5330,10919,205,470,126,253,61,111,17,30
C,11,2018,95,201789,60463,141326,52762,122824,3748,11037,302,594,3098,5780,58,111,495,980,53182,123640,3877,11338,572,1170,3253,6028,120,226,56062,132608,48642,114729,3621,10720,233,463,3072,5727,50,97,444,872,49022,115449,3727,10972,477,986,3215,5949,103,200,4401,8718,4120,8095,127,317,69,131,26,53,8,14,51,108,4160,8191,150,366,95,184,38,79,17,26
C,11,2018,96,155422,44913,110509,38957,95861,2859,8781,220,468,2506,4558,36,100,335,741,39246,96466,2941,8998,404,889,2619,4753,82,195,41864,103861,36119,89663,2762,8556,175,377,2486,4515,30,89,292,661,36372,90200,2825,8739,334,758,2587,4690,67,174,3049,6648,2838,6198,97,225,45,91,20,43,6,11,43,80,2874,6266,116,259,70,131,32,63,15,21
C,11,2018,97,116322,32297,84025,28136,72984,1920,6596,148,346,1804,3428,31,71,258,600,28349,73475,2000,6791,288,690,1885,3588,66,150,30219,79179,26190,68479,1867,6429,115,279,1791,3397,25,64,231,531,26378,68914,1938,6597,242,588,1864,3538,54,133,2078,4846,1946,4505,53,167,33,67,13,31,6,7,27,69,1971,4561,62,194,46,102,21,50,12,17
C,11,2018,98,85484,22881,62603,19657,53841,1495,5162,108,264,1394,2839,23,53,204,444,19827,54202,1547,5310,218,515,1462,2954,52,108,21419,59005,18307,50504,1449,5037,85,209,1382,2817,19,46,177,392,18456,50819,1487,5162,182,433,1441,2920,44,95,1462,3598,1350,3337,46,125,23,55,12,22,4,7,27,52,1371,3383,60,148,36,82,21,34,8,13
C,11,2018,99,50533,12801,37732,10785,32087,895,3306,72,165,914,1857,18,32,117,285,10878,32316,933,3408,137,323,948,1931,34,72,11994,35664,10042,30185,869,3217,55,139,908,1846,16,29,104,248,10125,30382,902,3302,113,280,938,1910,28,62,807,2068,743,1902,26,89,17,26,6,11,2,3,13,37,753,1934,31,106,24,43,10,21,6,10
C,11,2018,100,97923,22412,75511,18423,63007,1633,7123,143,356,1953,4341,35,84,225,600,18603,63490,1704,7349,259,682,2027,4490,73,168,21039,71600,17174,59431,1583,6962,116,303,1943,4307,32,76,191,521,17326,59848,1639,7149,213,593,2006,4434,62,151,1373,3911,1249,3576,50,161,27,53,10,34,3,8,34,79,1277,3642,65,200,46,89,21,56,11,17
C,12,2018,999,326384866,160332946,166051920,123105445,125908120,20940262,22880168,2111053,2089666,9278024,10171647,406441,401086,4491721,4601233,127108369,129985389,22962180,24992676,3436146,3489753,10949995,11847548,800353,803002,130240494,136418861,96756985,100002666,19476582,21362620,1179266,1225199,8968277,9860567,292406,294043,3566978,3673766,99934749,103255381,21068734,23035787,2118093,2240012,10384287,11279496,600369,610146,30092452,29633059,26348460,25905454,1463680,1517548,931787,864467,309747,311080,114035,107043,924743,927467,27173620,26730008,1893446,1956889,1318053,1249741,565708,568052,199984,192856
C,12,2018,0,3788946,1935679,1853267,1348851,1288198,303852,296166,36270,34816,114021,107156,7204,6773,125481,120158,1464262,1398681,373219,362811,59668,57319,160430,151352,15793,14911,1436573,1371653,942060,895325,268933,262340,14518,14051,106193,99699,4443,4162,100426,96076,1034942,984145,325267,316420,29527,28491,144798,136437,10737,10124,499106,481614,406791,392873,34919,33826,21752,20765,7828,7457,2761,2611,25055,24082,429320,414536,47952,46391,30141,28828,15632,14915,5056,4787
C,12,2018,1,3866742,1977510,1889232,1378253,1313802,307801,299460,36229,34403,121110,113567,7322,6927,126795,121073,1494786,1425120,377279,366435,60032,57208,168425,158111,16147,15198,1470186,1400789,960781,911842,274082,266771,15359,14617,113533,106270,4679,4342,101752,96947,1054770,1001442,330589,321215,30758,29326,153060,143338,11210,10411,507324,488443,417472,401960,33719,32689,20870,19786,7577,7297,2643,2585,25043,24126,440016,423678,46690,45220,29274,27882,15365,14773,4937,4787
C,12,2018,2,3976071,2031851,1944220,1428073,1361663,307216,300732,35748,34615,125152,117616,7366,7019,128296,122575,1546009,1474389,376719,367671,60177,58035,173438,163182,16364,15473,1511011,1443366,996398,946727,273596,268197,16027,15469,117452,110325,4695,4426,102843,98222,1091412,1037532,330005,322583,31884,30656,157790,148315,11351,10655,520840,500854,431675,414936,33620,32535,19721,19146,7700,7291,2671,2593,25453,24353,454597,436857,46714,45088,28293,27379,15648,14867,5013,4818
